opp_id,account_id,stage,amount,created_at,closed_at,won
OP-0005972,725fd3bd-0c02-f6bf-c354-e82b3cec8e1b,Closed Lost,16336.70,2025-01-31,2026-02-25,false
OP-0005973,a8a1c81c-174c-ca7c-d437-114afc7324ba,Prospecting,2255.96,2024-03-13,,
OP-0005974,ff09e8f6-b2dc-0cca-6eb3-19cfb3323852,Qualification,2080.79,2025-02-19,,
OP-0005975,45a1c0b3-21c5-e3f8-9c19-3ca25d16026e,Closed Lost,6704.43,2025-02-19,2025-11-18,false
OP-0005976,a70a377c-e234-2044-cd85-763d1a67e556,Prospecting,1581.84,2026-04-25,,
OP-0005977,21b2626f-10f5-b3d4-3cf4-1ee007a055b2,Closed Won,26761.26,2026-01-22,2026-03-21,true
OP-0005978,b9cac840-929f-ad48-f742-35aa6ece0e71,Closed Lost,13120.79,2023-08-22,2025-05-14,false
OP-0005979,ce09e22e-c336-58fa-1dfb-16fccdf4a9cf,Closed Lost,5102.62,2024-10-18,2025-06-16,false
OP-0005980,a1d415e6-1e42-bfd3-bfdc-60c872fc58c4,Closed Lost,2414.54,2023-11-10,2023-12-24,false
OP-0005981,d0442a8d-1ebc-6c35-46bb-f4df9c2e4f65,Closed Lost,14234.71,2024-04-07,2024-12-21,false
OP-0005982,f5c78816-3841-14a6-a742-2cb1639e6f9d,Closed Lost,1200.78,2024-03-02,2025-11-16,false
OP-0005983,ed04b4b5-e8c6-d9a6-90e1-834bc5778b4e,Negotiation,440.18,2023-12-14,,
OP-0005984,067d56e0-4a5b-76e1-3bbf-78279e62282e,Closed Won,5313.29,2025-01-10,2025-05-05,true
OP-0005985,4c10585e-effd-427b-2974-b8c67135ba14,Closed Lost,11929.11,2024-01-03,2024-06-23,false
OP-0005986,29d9132a-0131-55e7-ec2d-1df408627f29,Negotiation,367.83,2023-08-27,,
OP-0005987,dbb95713-56c2-282f-fc63-febc7265edc2,Closed Won,20825.77,2025-06-10,2026-03-07,true
OP-0005988,0a3fb312-4b10-9bf3-9796-dd80210bed13,Prospecting,7823.53,2025-04-05,,
OP-0005989,0a8ee8b4-4330-6ed2-527a-acfd5c8f8d7c,Closed Lost,2526.64,2024-07-25,2025-02-27,false
OP-0005990,e11f47db-8201-0558-ddd5-28ac5ce64921,Proposal,1045.74,2025-11-08,,
OP-0005991,b9cac840-929f-ad48-f742-35aa6ece0e71,Closed Lost,19958.56,2025-04-08,2025-05-06,false
OP-0005992,e0149650-1994-10ab-d65b-039f6db4d364,Negotiation,598.04,2025-04-24,,
OP-0005993,2d73806d-c1ac-8975-fa17-c40e0a9e7019,Closed Lost,1441.19,2023-12-15,2026-01-20,false
OP-0005994,c1cca232-bab0-bd52-1eb0-9e2e908330d3,Closed Lost,5169.48,2023-10-13,2025-02-26,false
OP-0005995,b09a9148-c52a-97dc-9e5d-18098fba060b,Closed Lost,4402.22,2024-01-13,2024-03-14,false
OP-0005996,93b21981-8ef0-70ca-ce3c-ab0598bc215b,Prospecting,4959.84,2024-04-30,,
OP-0005997,619a8650-a667-6631-4d3d-f772fd2e9235,Qualification,240.52,2024-08-29,,
OP-0005998,3eb194ad-8eeb-ff30-6d02-b6c03940ec48,Closed Lost,551.60,2026-01-29,2026-03-04,false
OP-0005999,38f42b5c-c525-572d-7e3f-a87fb74c147b,Closed Lost,16825.11,2026-04-07,2026-05-02,false
OP-0006000,a864c301-a6a8-7607-1e4a-84cf53a22a4b,Prospecting,4333.86,2023-09-10,,
OP-0006001,4612ec47-1024-3d0e-6a18-e52e56735bff,Qualification,5481.23,2025-04-26,,
OP-0006002,7d44e98f-fbba-cb7c-a001-cab7e286849f,Prospecting,4169.66,2024-02-03,,
OP-0006003,a3cff0e8-800d-b6cd-d8d2-34a6e2806e0e,Closed Won,1024.45,2026-01-16,2026-03-06,true
OP-0006004,b01a052b-bb6d-6cae-ad7f-fe07a3376643,Closed Lost,5463.62,2024-07-06,2025-09-22,false
OP-0006005,adbd02db-a29b-1064-8d65-ae178cf61725,Negotiation,1417.58,2024-02-25,,
OP-0006006,d49cfb3b-902d-e7a4-b2dc-d66f4c619a4d,Proposal,1384.99,2025-02-18,,
OP-0006007,50e7a44f-df7f-438e-750c-ff913ad4d204,Proposal,126.05,2023-11-10,,
OP-0006008,0f7721ce-a06a-028a-d471-c313b18626f7,Closed Won,8688.16,2025-08-31,2025-10-19,true
OP-0006009,5fd5818d-b08b-03fc-6337-df4150af8de7,Proposal,7370.83,2024-09-22,,
OP-0006010,18cb23ff-1f0e-af24-cd41-cf8bac52e6a5,Qualification,374.40,2025-01-29,,
OP-0006011,294056e8-0554-4454-661c-467a9759115e,Closed Won,1337.47,2024-11-04,2025-12-21,true
OP-0006012,e7fea252-d50e-e3ef-b02c-0fac8b135096,Closed Won,745.02,2024-10-27,2024-11-10,true
OP-0006013,7d2220f2-8e53-4d72-07bd-e3a86b48284b,Closed Lost,2656.60,2024-11-06,2024-11-18,false
OP-0006014,9095f06c-1a56-981f-2806-21628f37e1f0,Negotiation,368.21,2023-11-27,,
OP-0006015,8c47531b-ed59-4a5f-3404-0bcec6d73d23,Prospecting,9240.28,2024-05-09,,
OP-0006016,f94d87cb-f928-2bab-b02f-d1deaedfb8ff,Closed Lost,1363.68,2025-09-23,2025-11-07,false
OP-0006017,e3b0ad18-52bf-66a7-25c2-815b5a2eb82d,Closed Lost,3061.23,2023-06-02,2025-10-15,false
OP-0006018,e7f2ab2d-9a7f-5f88-38a3-4b96e2850571,Closed Won,1769.78,2025-07-19,2026-04-28,true
OP-0006019,d8d9e362-815d-ed64-aa2c-ba459b63718a,Closed Lost,10151.90,2024-08-27,2025-08-30,false
OP-0006020,26dbb444-a802-98ff-8512-ad207bd43836,Closed Lost,2647.14,2025-09-27,2026-03-15,false
OP-0006021,95b1b181-f56e-f142-1bef-e169bb866b7a,Closed Lost,1589.72,2025-11-06,2025-12-17,false
OP-0006022,16366672-d5e0-f1e6-e1d5-16d411d95d30,Closed Won,9706.11,2025-04-12,2025-08-23,true
OP-0006023,e0404242-12cc-df1b-9dc1-beeb5393fd2e,Closed Lost,17024.34,2025-12-11,2026-05-04,false
OP-0006024,d32bc888-4735-8c85-8557-8e6c0a3c4455,Proposal,46780.52,2025-04-26,,
OP-0006025,c4dd077b-f3ed-edf8-2d62-dd4d06694076,Proposal,326.28,2024-06-22,,
OP-0006026,e6282924-bf75-d0ea-326e-aaf51209c313,Closed Lost,1432.57,2025-09-28,2025-11-04,false
OP-0006027,214467ce-ccf9-4185-f575-f688eab8f39e,Closed Won,998.01,2025-04-07,2025-04-14,true
OP-0006028,cb503059-05e4-dc31-4b56-ae8b4d6de518,Proposal,18513.87,2024-10-13,,
OP-0006029,b05df87e-67f1-6f57-1738-973f1d10356b,Closed Lost,10374.45,2026-01-27,2026-04-04,false
OP-0006030,7f6fd829-3be0-9338-3fa8-e137db942ce6,Closed Lost,2783.58,2024-07-02,2025-08-24,false
OP-0006031,31f58e94-f1a1-b1c7-799c-e5f4d0e5fa84,Closed Won,3889.11,2024-06-23,2024-11-07,true
OP-0006032,f1eb2e42-1e26-66b0-c6e1-93fbff1e2047,Closed Lost,50110.99,2024-04-20,2026-02-21,false
OP-0006033,c7d0420c-fb04-e897-d6f6-e999b83321b0,Prospecting,9661.34,2025-04-29,,
OP-0006034,27a551ed-4666-267d-39c1-29b8487bbcc7,Closed Lost,3175.63,2024-09-30,2025-11-30,false
OP-0006035,a5c0c89d-fbad-6315-4c30-c70fa9806785,Qualification,1567.85,2025-07-08,,
OP-0006036,c2102c51-55f7-6ffc-e0ef-fba297e35c1c,Prospecting,15703.43,2024-11-22,,
OP-0006037,e9ee86e9-4a94-cd4d-2a68-37de0f26f9a9,Negotiation,3586.27,2024-04-07,,
OP-0006038,5cd21e4e-b790-2cc8-5186-5efb63eae8ee,Proposal,13959.92,2025-11-24,,
OP-0006039,5f8f2239-a70e-fc38-4bf9-bacdb2620ad3,Prospecting,4042.22,2024-05-30,,
OP-0006040,ba043f3a-f723-09c6-1d86-186bc0ebbe13,Closed Won,830.54,2025-09-19,2025-11-21,true
OP-0006041,41696cbd-d9b3-cdca-a11f-11766c810498,Proposal,1079.78,2025-03-30,,
OP-0006042,a1d415e6-1e42-bfd3-bfdc-60c872fc58c4,Closed Lost,4484.01,2024-07-01,2024-10-23,false
OP-0006043,c460c57e-2d20-e564-ab37-65a904c53f22,Closed Lost,950.61,2023-11-05,2024-10-09,false
OP-0006044,6799d014-a082-af17-2cba-e7741c0a751d,Negotiation,9253.36,2025-10-23,,
OP-0006045,1f9ba1d5-b22e-162d-d010-ff413e827048,Closed Lost,6698.11,2023-10-06,2025-03-09,false
OP-0006046,fe7def63-dd0b-63b1-4351-704f4d798614,Prospecting,960.63,2026-04-09,,
OP-0006047,85d44585-b403-7937-7ea6-74f6c2d3236c,Closed Won,208.97,2025-04-12,2025-08-04,true
OP-0006048,d61f6500-9dc4-6327-a2e6-9e43de0b974c,Closed Won,1648.09,2025-12-11,2026-04-10,true
OP-0006049,dc41c019-a5aa-638f-421a-f211f9b33633,Closed Lost,33385.69,2024-05-12,2025-05-17,false
OP-0006050,46fc9a34-07dd-1c35-88de-9ddb9fdec626,Closed Lost,8394.51,2023-06-07,2024-09-18,false
OP-0006051,b82d0064-7134-b450-2d72-330ba52ce37b,Proposal,761.54,2025-11-20,,
OP-0006052,f89859c8-ed55-f2e2-e0b4-2fd05af42864,Closed Lost,1291.53,2023-09-28,2025-04-10,false
OP-0006053,3c129367-6d1a-f63f-0dd4-cc49ede83e80,Closed Lost,36625.78,2024-04-11,2025-07-12,false
OP-0006054,d0f0e58c-6fcd-a356-b87b-aea905b20be5,Prospecting,5731.22,2024-08-31,,
OP-0006055,7d3afe67-9604-1231-7401-783a0d0967d2,Closed Lost,4077.97,2025-07-15,2026-03-09,false
OP-0006056,e1559fb6-9dda-0e8c-e476-607f086f61ae,Closed Lost,20996.68,2024-07-13,2025-10-11,false
OP-0006057,485c5bd3-afe9-2796-11bf-d625a565318c,Closed Won,1179.00,2024-10-12,2025-10-28,true
OP-0006058,ee3156d7-197b-e98b-7a25-2a084c52c1cf,Closed Won,507.58,2025-07-14,2025-11-22,true
OP-0006059,c1118969-ae5f-887b-525e-13d974bc22c7,Negotiation,548.61,2024-05-13,,
OP-0006060,b178764e-bfb0-211c-81e9-42cc91268a66,Closed Lost,1509.56,2023-10-24,2024-09-13,false
OP-0006061,2fc19469-8ef5-511d-97a5-520914bd07b0,Proposal,4651.76,2023-11-28,,
OP-0006062,3d528a1b-54cb-11e1-94eb-8180dd5647e6,Closed Lost,3303.79,2025-02-22,2025-05-10,false
OP-0006063,8e539386-65a2-cd1e-7777-790d070d03b1,Closed Won,3811.21,2024-03-23,2024-04-27,true
OP-0006064,1b206bc5-7e40-6da8-d3b5-8160104b5a78,Closed Lost,4892.81,2024-03-10,2025-12-24,false
OP-0006065,1400959e-17d8-9ba7-ff61-ad4089f4509d,Prospecting,16585.93,2026-03-25,,
OP-0006066,d718b8d7-6745-074d-7dd1-b51cceab6d98,Closed Won,3894.88,2025-06-06,2026-05-02,true
OP-0006067,0604c302-49ca-c436-33bf-1f09e6de2659,Closed Lost,1725.41,2024-06-18,2025-05-22,false
OP-0006068,03c90a79-bb72-73d1-da2e-6a09d9d237b7,Closed Won,3301.15,2025-01-21,2026-03-17,true
OP-0006069,0dbdb39c-29ce-2b30-3086-9a5fb76d325d,Closed Won,7878.18,2025-11-18,2026-05-05,true
OP-0006070,23f36ccd-697a-c018-3356-023996aff102,Negotiation,3959.51,2023-06-23,,
OP-0006071,55dc8a5f-5484-3d9a-4457-99fea87ab164,Closed Won,783.83,2025-04-27,2025-12-23,true
OP-0006072,6a5978c4-90e4-5771-be15-ba4ddbc85df1,Closed Won,5747.66,2024-01-13,2025-01-09,true
OP-0006073,991eaab5-f723-df94-96f5-94e28ad65672,Prospecting,1540.42,2025-08-25,,
OP-0006074,329e5d0c-a3cf-402b-4331-031fe294c7b3,Prospecting,378.11,2024-02-13,,
OP-0006075,f0ac0384-16eb-a3df-2854-59a741161ea1,Closed Won,21022.90,2024-12-19,2026-02-26,true
OP-0006076,4bf5209a-7044-49e7-c05e-7bb0d7584727,Closed Lost,864.66,2023-10-08,2024-06-14,false
OP-0006077,c1fcd500-d66c-ca2b-2e71-79ed05625e32,Closed Won,3098.65,2023-11-04,2025-09-11,true
OP-0006078,c0a9aacf-1cce-16a3-b421-c1711c2b02c9,Closed Lost,2156.41,2025-04-05,2026-03-05,false
OP-0006079,86598526-f180-45aa-7e3e-d41873a8915d,Closed Lost,1660.25,2025-10-09,2026-02-13,false
OP-0006080,5319009d-53a5-8218-a860-5b66d0405b0a,Closed Lost,4351.19,2024-07-04,2025-08-08,false
OP-0006081,76cf0dad-ee51-920d-6a66-aba9023bb446,Qualification,3566.71,2026-01-22,,
OP-0006082,7e8d426d-a1e7-e077-f0d8-a4dda74cc30a,Closed Lost,5497.51,2023-07-18,2024-02-14,false
OP-0006083,277be8ea-edd8-950c-f7c3-2d2c8ea0a0dc,Closed Lost,420.48,2025-01-07,2025-01-21,false
OP-0006084,1a84bbc4-c250-1b42-26fc-d050271c78cb,Closed Lost,2989.89,2026-03-15,2026-05-10,false
OP-0006085,b4b83ef8-fa68-73f8-0fde-9aa674840312,Closed Lost,5739.00,2025-06-20,2025-07-16,false
OP-0006086,07446ca7-6143-3576-e29b-bc56f2caeebb,Closed Won,4408.22,2024-10-01,2024-11-21,true
OP-0006087,caa4c5cd-e632-95ee-039f-e3b95cf6a6d1,Closed Lost,4456.05,2025-05-13,2025-07-10,false
OP-0006088,8b8f33b4-f3cd-5836-3265-f36c3b263c7f,Closed Lost,1927.28,2025-09-28,2026-03-21,false
OP-0006089,67a32807-a05d-40ab-a022-120aa737a459,Prospecting,22780.98,2025-04-20,,
OP-0006090,745a402a-51bc-5f8a-0050-6470399c63ed,Closed Lost,1682.09,2023-11-19,2025-08-03,false
OP-0006091,08831b3d-ba00-9bd7-d2e6-2414dc135414,Proposal,15418.60,2024-12-02,,
OP-0006092,08831b3d-ba00-9bd7-d2e6-2414dc135414,Closed Lost,26759.78,2025-03-17,2025-12-05,false
OP-0006093,b43d06b1-be06-4681-b3af-4fe09e14ee4b,Closed Lost,1271.38,2024-04-09,2025-03-22,false
OP-0006094,f143520c-19f9-4604-804f-c499b8fcc0b8,Prospecting,1835.97,2025-10-26,,
OP-0006095,71b4eb8a-5072-a709-a8dc-41102e7007a4,Closed Lost,19462.26,2025-09-22,2026-03-26,false
OP-0006096,177f8368-73c9-92e0-4435-13f25997213d,Closed Won,2946.72,2024-05-05,2024-11-23,true
OP-0006097,548cdeff-43b0-4b92-092d-3735d49d1a07,Closed Lost,3226.65,2024-01-23,2025-09-06,false
OP-0006098,ed5faafe-c595-08e2-377b-fa1864bc7df7,Proposal,22782.16,2023-08-12,,
OP-0006099,00b081e1-9da3-e6fa-6f54-5155eeee7041,Closed Won,3737.96,2025-06-08,2025-09-11,true
OP-0006100,3bfed777-5b12-951b-54ea-4001cc29930b,Prospecting,4798.13,2023-11-19,,
OP-0006101,aca53b3e-f44e-e07e-aed4-2a378c78c032,Closed Lost,1343.88,2024-12-26,2025-10-30,false
OP-0006102,3d73738f-cd26-71ad-a11d-839676866edd,Closed Lost,4604.59,2025-06-04,2025-09-13,false
OP-0006103,08734900-3e3b-70e9-6dd2-ce825c19540e,Closed Won,3781.25,2025-09-19,2026-05-11,true
OP-0006104,9b0b68e5-e7fc-688b-dc65-9928edd82e98,Qualification,2218.15,2023-12-28,,
OP-0006105,fbf0d19d-05ed-ce49-4d89-ef9970dae303,Closed Won,2006.00,2024-01-16,2025-02-23,true
OP-0006106,b0766cda-6001-d9a0-d792-ac83a98f7176,Closed Lost,806.64,2025-01-29,2025-09-20,false
OP-0006107,f59b3900-959b-c511-49fe-2e80bf9a30db,Negotiation,2508.33,2025-11-01,,
OP-0006108,dc4ef3cf-fc48-50ef-be95-23129f4fbc65,Prospecting,5597.87,2025-03-29,,
OP-0006109,a3cff0e8-800d-b6cd-d8d2-34a6e2806e0e,Qualification,347.78,2024-03-02,,
OP-0006110,d1f3ff09-ac82-fcac-b517-edf0684bdc51,Closed Lost,3293.20,2026-01-31,2026-04-04,false
OP-0006111,73d82442-86ec-4c77-b0d4-8559276494e0,Closed Lost,3125.05,2025-06-13,2026-02-24,false
OP-0006112,395521ce-58a9-a5a9-a2de-458699230814,Prospecting,3097.49,2024-11-27,,
OP-0006113,d4d50704-59bc-435b-fb76-078ce1bf0369,Closed Lost,530.89,2025-02-10,2025-10-15,false
OP-0006114,160f30c9-fb0a-86dd-a2b3-53f4b4d56599,Proposal,3921.73,2024-11-08,,
OP-0006115,057a0809-f4b6-3744-2565-48326d31f14a,Prospecting,5338.84,2023-08-08,,
OP-0006116,d8b0949e-2fa8-4e33-ee62-4db2e26d5454,Closed Lost,7892.54,2024-12-12,2026-01-02,false
OP-0006117,63403274-cba6-b927-b239-d609528422ce,Closed Won,1900.79,2025-08-03,2026-02-01,true
OP-0006118,13af8554-2f66-6ba0-1330-3adcab218ee7,Qualification,15420.18,2023-06-27,,
OP-0006119,e2e9cd88-bdf4-aea5-9a80-691c69c38ea1,Prospecting,4375.13,2025-04-13,,
OP-0006120,c9158b8e-4436-fa2b-9926-daeb1f6df9fb,Closed Lost,3034.39,2024-12-25,2025-11-18,false
OP-0006121,61104ffd-8bd1-1b24-eac0-d8b409709f5e,Prospecting,3385.41,2026-01-25,,
OP-0006122,469951bf-a04c-8910-8c7c-ff9c5dcb604b,Closed Lost,11020.25,2024-04-28,2025-04-29,false
OP-0006123,c84ac2dc-eebe-c8e8-3209-dc9d87a21a00,Closed Won,476.62,2025-10-03,2025-10-20,true
OP-0006124,8d128931-5119-6197-f96f-65dfb2adf900,Proposal,11880.29,2026-03-14,,
OP-0006125,79aefcc1-f360-3dab-6045-27df776b6c40,Closed Lost,2072.15,2024-04-16,2025-12-03,false
OP-0006126,7c60dbb6-1d08-076a-70e1-b0360b4098ed,Closed Lost,1747.87,2024-03-23,2024-07-31,false
OP-0006127,3795f588-827a-5e71-2143-6c8f2af369f2,Closed Lost,9236.90,2026-02-15,2026-03-27,false
OP-0006128,c5952f1f-53d3-8bef-427c-3ab264a3c147,Qualification,5200.08,2025-02-19,,
OP-0006129,74743f21-f014-e1b9-6af9-1307fd4a4a0b,Proposal,4244.07,2024-10-19,,
OP-0006130,5d4f73a7-ab39-dd7c-1df5-09c57c26c4d7,Closed Lost,1137.53,2025-02-25,2025-04-08,false
OP-0006131,da61df22-f7f6-0a06-2295-f149bab05886,Proposal,7718.53,2023-11-22,,
OP-0006132,395521ce-58a9-a5a9-a2de-458699230814,Closed Lost,13030.80,2023-12-06,2024-04-29,false
OP-0006133,3cb76517-6717-c52a-3953-2640f9222f9e,Closed Lost,26495.67,2026-03-21,2026-04-29,false
OP-0006134,ea48e63e-2291-8c88-368c-b5287d96a357,Closed Lost,867.96,2026-02-23,2026-03-26,false
OP-0006135,8c8f3a03-31c7-573f-cc74-6fe4c7eb272d,Closed Lost,2093.80,2025-05-05,2025-09-02,false
OP-0006136,0443e47b-0bae-ebaf-01cb-3d8e24b5aeef,Closed Lost,1733.33,2026-03-13,2026-04-01,false
OP-0006137,211ec610-daf2-7b0c-e61c-8e17132264bc,Closed Lost,569.92,2024-11-07,2025-10-06,false
OP-0006138,f59b3900-959b-c511-49fe-2e80bf9a30db,Qualification,1160.17,2024-07-27,,
OP-0006139,3bbafec5-122b-582e-a233-d698d85ccf17,Closed Won,6069.26,2025-07-17,2026-02-26,true
OP-0006140,3bae5553-a994-c514-0d78-9c34d5f9f259,Closed Lost,79975.95,2024-11-29,2026-04-28,false
OP-0006141,13cc026d-7534-4693-340d-fe6114e63a27,Closed Lost,4986.55,2023-09-14,2024-09-27,false
OP-0006142,dc694c14-37fe-7d1f-8af1-d58d5d2fca64,Closed Lost,7531.79,2023-12-04,2024-09-14,false
OP-0006143,fdda1e73-b022-20f7-0045-121955d2c6ff,Prospecting,6278.95,2024-12-29,,
OP-0006144,7ac893e4-a297-71d9-7bd5-d806c5ab4ad1,Proposal,4091.33,2023-06-23,,
OP-0006145,a92cbc83-955f-3168-035c-4294d853d544,Negotiation,5022.31,2025-09-05,,
OP-0006146,e95f3f28-718c-f8e8-a589-39a83377057b,Qualification,14825.68,2025-02-23,,
OP-0006147,ceb652c9-03c3-0983-a411-a14105137796,Closed Won,1292.12,2025-01-27,2025-05-27,true
OP-0006148,85d44585-b403-7937-7ea6-74f6c2d3236c,Closed Lost,218.74,2024-09-27,2025-09-18,false
OP-0006149,96c0f1b5-c38b-4f8d-88c8-a59121c79ced,Closed Lost,1912.87,2025-12-30,2026-05-06,false
OP-0006150,6df308b0-d212-7b6e-1288-797d3f17665b,Closed Lost,1055.66,2023-12-29,2026-04-17,false
OP-0006151,c284ddb6-eb16-2595-6225-6fcd0c664297,Negotiation,23836.82,2026-01-18,,
OP-0006152,80c01cfe-5795-3879-448c-ba790a7d44ce,Negotiation,11740.95,2023-07-05,,
OP-0006153,586ecbeb-d010-fff9-5f60-978173dabfee,Closed Won,164.74,2023-08-21,2025-12-14,true
OP-0006154,f3b45698-205f-76dd-d63d-8ca8524c1a72,Closed Lost,4228.33,2024-09-07,2025-06-30,false
OP-0006155,c3d05af5-ad71-5eb7-bb1f-4f8e2e4619d0,Closed Won,1849.70,2025-12-09,2026-03-20,true
OP-0006156,199a54eb-0fe9-7e00-8241-2056a59fd0bd,Qualification,6283.93,2024-11-11,,
OP-0006157,8fd7aff2-4951-efe0-1050-47bd92cfddd2,Closed Won,2356.81,2026-01-04,2026-02-18,true
OP-0006158,395521ce-58a9-a5a9-a2de-458699230814,Closed Won,3994.59,2026-04-19,2026-04-27,true
OP-0006159,23ba2b94-0b9a-19ef-4751-8c95d08abec1,Closed Lost,6444.15,2025-06-02,2025-09-26,false
OP-0006160,a0010d3c-6fc6-4b4e-484e-b7bf590cf676,Closed Lost,15448.86,2025-12-13,2026-05-10,false
OP-0006161,2759a3e6-57ef-2d48-2420-e7bab9e9b6ee,Closed Lost,31043.40,2025-09-13,2026-05-03,false
OP-0006162,53fbcf36-77f3-d34d-1c4d-df0764b824a7,Qualification,105.29,2025-02-15,,
OP-0006163,8f7fdc17-4c24-92d1-97c6-9c5f0190ad55,Negotiation,3114.03,2023-09-17,,
OP-0006164,5e23f3ee-a311-1705-d61b-ef41ab9860ca,Closed Won,2870.25,2024-11-12,2026-02-17,true
OP-0006165,cb503059-05e4-dc31-4b56-ae8b4d6de518,Qualification,14898.08,2023-09-09,,
OP-0006166,5c67d265-7138-b787-7f2b-95e948c083ce,Prospecting,5839.78,2023-06-25,,
OP-0006167,48a8c6e1-08af-ac22-eb9b-434989b1e2bd,Closed Lost,736.77,2025-06-10,2025-09-16,false
OP-0006168,e3d4e3ff-00e3-2b62-64f0-ed6f9d7fdb2b,Closed Lost,1914.96,2026-03-20,2026-04-07,false
OP-0006169,b12b29c0-f12e-c5f8-9f0c-8567d0508b98,Closed Lost,1376.54,2024-04-08,2025-04-30,false
OP-0006170,27a551ed-4666-267d-39c1-29b8487bbcc7,Closed Lost,4383.65,2024-08-06,2025-08-29,false
OP-0006171,e6808011-2095-2872-60ce-30b7248084b1,Proposal,2787.53,2024-04-13,,
OP-0006172,5d75fb0e-193e-3db1-c987-1676f9efb779,Closed Lost,4353.31,2025-10-28,2025-12-27,false
OP-0006173,dc41c019-a5aa-638f-421a-f211f9b33633,Closed Lost,3326.14,2024-05-18,2025-05-22,false
OP-0006174,442cf4a6-8d08-565e-0f69-396f37995945,Closed Lost,2194.87,2025-04-11,2025-07-06,false
OP-0006175,8ac607f4-3219-7d8a-af43-6b824d7a9098,Closed Lost,808.08,2023-10-07,2025-09-24,false
OP-0006176,ce09e22e-c336-58fa-1dfb-16fccdf4a9cf,Closed Lost,2139.57,2024-09-11,2025-02-20,false
OP-0006177,adc75d52-7e77-bfb4-dcc2-e28a47991f80,Closed Won,2828.25,2024-05-04,2024-05-17,true
OP-0006178,f1bfcb1f-7975-2590-81eb-eb38bc92e0f4,Closed Won,1194.92,2025-09-20,2025-12-25,true
OP-0006179,a1d29af5-16bc-74aa-bf1f-e87f6414279e,Proposal,46484.96,2025-03-30,,
OP-0006180,7664ed97-517b-4457-c4ea-111168d5fb3b,Qualification,2562.38,2025-06-18,,
OP-0006181,4329410c-116c-9a42-2c74-f85c69f05e04,Closed Won,2539.70,2025-12-02,2026-02-23,true
OP-0006182,b64114cb-26ca-ce3e-524c-4f4b91ac3ffa,Qualification,9157.35,2024-08-07,,
OP-0006183,95bb7582-8e86-7456-0cb3-7ae737bc176b,Closed Won,1061.99,2024-03-29,2025-09-13,true
OP-0006184,9d3e0888-f0bd-6afb-96c8-dc3989b82e45,Closed Lost,5943.52,2025-09-11,2026-01-27,false
OP-0006185,d4287dbf-dd2a-3029-fc48-76220cb518d9,Closed Lost,4664.20,2024-11-01,2025-08-23,false
OP-0006186,84cd804e-d832-c900-4421-e1ebab000bb0,Closed Lost,4154.86,2025-11-15,2026-01-03,false
OP-0006187,3c0c0abb-8020-10b5-d3d2-4615e4c7d097,Closed Lost,358.07,2025-05-24,2025-09-09,false
OP-0006188,a1d29af5-16bc-74aa-bf1f-e87f6414279e,Closed Lost,67672.38,2024-02-16,2025-02-27,false
OP-0006189,e1ebe169-b079-cbd4-caf1-b802ca78bfec,Closed Lost,2519.02,2024-12-09,2025-12-19,false
OP-0006190,1de28d31-1d99-4556-bc39-3e2973f1576d,Prospecting,7906.49,2024-03-05,,
OP-0006191,59aff6c3-4000-3aa3-9880-94472543bc04,Closed Lost,6119.40,2024-05-20,2025-03-23,false
OP-0006192,6198efd9-189d-43ac-27fe-37d72105d703,Closed Lost,4611.86,2024-11-21,2026-05-06,false
OP-0006193,9ec64e3c-ce6a-ff52-268f-073ecd912d21,Closed Lost,4206.20,2024-05-09,2024-11-11,false
OP-0006194,4fe74567-19bf-829a-941c-58f338fa4195,Qualification,984.97,2024-05-02,,
OP-0006195,2837c102-8a4d-fad3-1f1f-0b39445700a4,Closed Lost,16822.67,2025-02-15,2026-03-07,false
OP-0006196,1cb2d722-90e1-57e4-ec64-f2b6498782ec,Closed Won,962.86,2025-09-15,2026-03-11,true
OP-0006197,d6f78495-efaa-53e0-f3c9-408d795ee128,Negotiation,4772.51,2025-07-06,,
OP-0006198,4f3f1634-062c-3533-a3fd-be986a76aa28,Prospecting,1001.98,2026-04-08,,
OP-0006199,0f7721ce-a06a-028a-d471-c313b18626f7,Closed Lost,11593.30,2024-02-06,2024-03-05,false
OP-0006200,3c0c0abb-8020-10b5-d3d2-4615e4c7d097,Closed Lost,609.48,2023-12-23,2025-10-06,false
OP-0006201,b64114cb-26ca-ce3e-524c-4f4b91ac3ffa,Prospecting,5111.07,2025-07-10,,
OP-0006202,83cf1e30-17dd-5f8e-4a9a-1c42a8c80751,Closed Won,13854.88,2025-08-02,2025-12-30,true
OP-0006203,9fe8286b-bf0e-e325-ddd9-4c620584ef7c,Negotiation,360.99,2024-01-27,,
OP-0006204,f8c2dff8-bac8-71bc-a454-3afe6dcc8900,Closed Won,4839.31,2024-05-08,2025-07-24,true
OP-0006205,1713ee85-7837-07f9-354f-0e8e73442a71,Closed Lost,3190.17,2026-04-01,2026-04-11,false
OP-0006206,0b5a6b4d-4e53-5b18-9712-de05051c03b0,Proposal,289.85,2025-06-06,,
OP-0006207,2aa1a555-ac96-1044-e72b-4c14197dd385,Closed Lost,115851.98,2024-02-11,2024-12-15,false
OP-0006208,57dba825-83c4-b028-3995-236285fd13cb,Closed Lost,6194.10,2024-04-03,2026-03-31,false
OP-0006209,685fbf78-6282-06a2-af7b-555f5c2c3f60,Proposal,8659.43,2025-11-05,,
